kind,rank,target,source,ok,status_code,error_code,request_path,response_path,raw_path,raw_exists,elapsed_seconds,source_url,attempt
gene,3,FOXO6,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-03-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-03-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-03-FOXO6.raw,True,1.7881302000023425,https://platform.opentargets.org,raw-source-v2
gene,3,FOXO6,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-03-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-03-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-03-FOXO6.raw,True,2.039099999994505,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,3,FOXO6,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-03-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-03-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-03-FOXO6.raw,True,2.3950743000023067,https://reactome.org/ContentService,raw-source-v2
gene,3,FOXO6,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-03-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-03-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-03-FOXO6.raw,True,2.2507484999950975,https://string-db.org,raw-source-v2
gene,3,FOXO6,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-03-FOXO6.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-03-FOXO6.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-03-FOXO6.raw,True,2.0831352999957744,https://rest.uniprot.org,raw-source-v2
gene,4,ZSWIM8-AS1,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-04-ZSWIM8-AS1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-04-ZSWIM8-AS1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-04-ZSWIM8-AS1.raw,True,1.7057841000205372,https://platform.opentargets.org,raw-source-v2
gene,4,ZSWIM8-AS1,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-04-ZSWIM8-AS1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-04-ZSWIM8-AS1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-04-ZSWIM8-AS1.raw,True,6.561368499998935,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,4,ZSWIM8-AS1,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-04-ZSWIM8-AS1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-04-ZSWIM8-AS1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-04-ZSWIM8-AS1.raw,True,3.3490362000011373,https://reactome.org/ContentService,raw-source-v2
gene,4,ZSWIM8-AS1,string,False,,network_error,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-04-ZSWIM8-AS1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-04-ZSWIM8-AS1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-04-ZSWIM8-AS1.raw,False,1.5278401999967173,https://string-db.org,raw-source-v2
gene,4,ZSWIM8-AS1,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-04-ZSWIM8-AS1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-04-ZSWIM8-AS1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-04-ZSWIM8-AS1.raw,True,2.113489000010304,https://rest.uniprot.org,raw-source-v2
gene,5,PTHLH,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-05-PTHLH.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-05-PTHLH.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-05-PTHLH.raw,True,2.5158755000156816,https://platform.opentargets.org,raw-source-v2
gene,5,PTHLH,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-05-PTHLH.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-05-PTHLH.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-05-PTHLH.raw,True,1.7271072000148706,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,5,PTHLH,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-05-PTHLH.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-05-PTHLH.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-05-PTHLH.raw,True,1.6004889000032563,https://reactome.org/ContentService,raw-source-v2
gene,5,PTHLH,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-05-PTHLH.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-05-PTHLH.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-05-PTHLH.raw,True,1.6344605000049341,https://string-db.org,raw-source-v2
gene,5,PTHLH,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-05-PTHLH.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-05-PTHLH.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-05-PTHLH.raw,True,1.8838235999864992,https://rest.uniprot.org,raw-source-v2
gene,6,HEY2,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-06-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-06-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-06-HEY2.raw,True,1.4044246000121348,https://platform.opentargets.org,raw-source-v2
gene,6,HEY2,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-06-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-06-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-06-HEY2.raw,True,2.478651199984597,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,6,HEY2,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-06-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-06-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-06-HEY2.raw,True,1.4846740999782924,https://reactome.org/ContentService,raw-source-v2
gene,6,HEY2,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-06-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-06-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-06-HEY2.raw,True,2.5357334000000264,https://string-db.org,raw-source-v2
gene,6,HEY2,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-06-HEY2.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-06-HEY2.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-06-HEY2.raw,True,2.1567588000034448,https://rest.uniprot.org,raw-source-v2
gene,7,DMD,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-07-DMD.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-07-DMD.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-07-DMD.raw,True,1.3816725999931805,https://platform.opentargets.org,raw-source-v2
gene,7,DMD,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-07-DMD.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-07-DMD.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-07-DMD.raw,True,1.6926544999878388,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,7,DMD,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-07-DMD.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-07-DMD.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-07-DMD.raw,True,1.7414360000111628,https://reactome.org/ContentService,raw-source-v2
gene,7,DMD,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-07-DMD.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-07-DMD.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-07-DMD.raw,True,1.8039623999793548,https://string-db.org,raw-source-v2
gene,7,DMD,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-07-DMD.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-07-DMD.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-07-DMD.raw,True,3.8714711999928113,https://rest.uniprot.org,raw-source-v2
gene,8,IGLC3,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-08-IGLC3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-08-IGLC3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-08-IGLC3.raw,True,1.470647399983136,https://platform.opentargets.org,raw-source-v2
gene,8,IGLC3,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-08-IGLC3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-08-IGLC3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-08-IGLC3.raw,True,1.6229346999898553,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,8,IGLC3,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-08-IGLC3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-08-IGLC3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-08-IGLC3.raw,True,1.543112100014696,https://reactome.org/ContentService,raw-source-v2
gene,8,IGLC3,string,False,,network_error,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-08-IGLC3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-08-IGLC3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-08-IGLC3.raw,False,1.5933419000066351,https://string-db.org,raw-source-v2
gene,8,IGLC3,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-08-IGLC3.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-08-IGLC3.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-08-IGLC3.raw,True,2.0284662000194658,https://rest.uniprot.org,raw-source-v2
gene,9,IGLC1,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-09-IGLC1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-09-IGLC1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-09-IGLC1.raw,True,3.7098827000008896,https://platform.opentargets.org,raw-source-v2
gene,9,IGLC1,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-09-IGLC1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-09-IGLC1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-09-IGLC1.raw,True,2.6898045999987517,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,9,IGLC1,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-09-IGLC1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-09-IGLC1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-09-IGLC1.raw,True,2.2477022999955807,https://reactome.org/ContentService,raw-source-v2
gene,9,IGLC1,string,False,,network_error,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-09-IGLC1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-09-IGLC1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-09-IGLC1.raw,False,1.6153793999983463,https://string-db.org,raw-source-v2
gene,9,IGLC1,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-09-IGLC1.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-09-IGLC1.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-09-IGLC1.raw,True,2.127502599993022,https://rest.uniprot.org,raw-source-v2
gene,10,PCDH18,opentargets,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\opentargets\gene-10-PCDH18.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\opentargets\gene-10-PCDH18.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\opentargets\gene-10-PCDH18.raw,True,1.434380400023656,https://platform.opentargets.org,raw-source-v2
gene,10,PCDH18,pubmed,True,,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\pubmed\gene-10-PCDH18.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\pubmed\gene-10-PCDH18.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\pubmed\gene-10-PCDH18.raw,True,1.70680660000653,https://pubmed.ncbi.nlm.nih.gov,raw-source-v2
gene,10,PCDH18,reactome,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\reactome\gene-10-PCDH18.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\reactome\gene-10-PCDH18.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\reactome\gene-10-PCDH18.raw,True,2.6090039999980945,https://reactome.org/ContentService,raw-source-v2
gene,10,PCDH18,string,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\string\gene-10-PCDH18.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\string\gene-10-PCDH18.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\string\gene-10-PCDH18.raw,True,1.8033915999985766,https://string-db.org,raw-source-v2
gene,10,PCDH18,uniprot,True,200.0,,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\requests\uniprot\gene-10-PCDH18.request.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\responses\uniprot\gene-10-PCDH18.wrapper.json,C:\Plugin\BioNexus\review\spatialwarrant-run-01\09_liana_literature\S6-run-01\raw-source-v2\raw\uniprot\gene-10-PCDH18.raw,True,2.559592600009637,https://rest.uniprot.org,raw-source-v2
